"2273","Olive &amp; Canola Oils","olive-canola-oils-edible-oils-ghee","0"
"2274","Ready To Cook &amp; Eat","ready-to-cook-eat-food-grains-oil-masala","0"
"2275","Papads, Ready To Fry","papads-ready-to-fry-ready-to-cook-eat-food-grains-oil-masala","0"
"2276","Choco &amp; Nut Spread","choco-nut-spread-spreads-sauces-ketchup","0"
"2277","Exotic Fruits &amp; Veggies","exotic-fruits-veggies-fruits-vegetables","0"
"2278","Exotic Fruits","exotic-fruits-exotic-fruits-veggies-fruits-vegetables","0"
"2279","Namkeen &amp; Savoury Snacks","namkeen-savoury-snacks-biscuits-cookies","0"
"2280","Cookies, Rusk &amp; Khari","cookies-rusk-khari-cookies-rusk-khari","0"
"2281","Vinegar","vinegar-spreads-sauces-ketchup","0"
"2282","Gardening","gardening-kitchen-garden-pets","0"
"2283","Fertilizers &amp; Pesticides","fertilizers-pesticides-gardening-kitchen-garden-pets","0"
"2284","Mustard &amp; Cheese Sauces","mustard-cheese-sauces-sauces-spreads-dips","0"
"2285","Toor, Channa &amp; Moong Dal","toor-channa-moong-dal-organic-staples","0"
"2286","Urad &amp; Other Dals","urad-other-dals-organic-staples","0"
"2287","Canola &amp; Rapeseed Oil","canola-rapeseed-oil-oils-vinegar","0"
"2288","Syrups &amp; Concentrates","syrups-concentrates-fruit-juices-drinks","0"
"2289","Blended Masalas","blended-masalas-dals-pulses","0"
"2290","BIKAJI","bikaji","0"
"2291","PREMIUM BAKE","premium-bake","0"
"2292","DESI NOODLES","desi-noodles","0"
"2293","DILBAHAR&#039;S","dilbahars","0"
"2294","DIZZLE","dizzle","0"
"2295","EVA","eva","0"
"2296","Frozen Vegetables","frozen-vegetables","0"
"2297","INDIAN","indian","0"
"2298","Face","face","0"
"2299","MAYBELLINE","maybelline","0"
"2300","Talc","talc-fragrances-deos","0"
"2301","PROTINEX","protinex","0"
"2302","REAL THAI","real-thai","0"
"2304","Herbs &amp; Seasonings","herbs-seasonings-fruits-vegetables","0"
"2305","Indian &amp; Exotic Herbs","indian-exotic-herbs-herbs-seasonings-fruits-vegetables","0"
"2306","Flower Bouquets &amp; Bunches","flower-bouquets-bunches-fruits-vegetables-pantry","0"
"2307","Other Flowers","other-flowers-flower-bouquets-bunches-fruits-vegetables-pantry","0"
"2308","Lemon, Ginger &amp; Garlic","lemon-ginger-garlic-herbs-seasonings-fruits-vegetables","0"
"2309","Exotic Vegetables","exotic-vegetables","0"
"2310","Leafy Vegetables","leafy-vegetables-herbs-seasonings-fruits-vegetables","0"
"2311","Fresh Salads &amp; Sprouts","fresh-salads-sprouts-cuts-sprouts","0"
"2312","frsh sala","frsh-sala","0"
"2313","Frozen Fish","frozen-fish","0"
"2314","Pork &amp; Ham","pork-ham-pork-other-meats","0"
"2315","Marigold","marigold","0"
"2316","Marinated Meat","marinated-meat","0"
"2317","Frozen Fish &amp; Seafood","frozen-fish-seafood","0"
"2318","Other Seafood","other-seafood","0"
"2319","Chicken Sausages","chicken-sausages-poultry","0"
"2320","Frozen Chicken","frozen-chicken-sausages-bacon-salami","0"
"2321","Marinated Meat","marinated-meat-sausages-bacon-salami","0"
"2322","Fresh &amp; Frozen Pork","fresh-frozen-pork-sausages-bacon-salami","0"
"2323","Fresh Fish &amp; Seafood","fresh-fish-seafood","0"
"2324","Cut Fruit, Tender Coconut","cut-fruit-tender-coconut","0"
"2325","BSF","bsf","0"
"2326","Snacks &amp; Namkeen","snacks-namkeen-snacks-namkeen","0"
"2327","UNCLE CHIPPS","uncle-chipps","0"
"2328","BAMBI","bambi","0"
"2329","SAMS","sams","0"
"2330","Gift Boxes","gift-boxes","0"
"2331","Lime &amp; Mango Pickle","lime-mango-pickle-indian-mithai","0"
"2332","PRAVIN","pravin","0"
"2333","Other Veg Pickle","other-veg-pickle-indian-mithai","0"
"2334","BHADANG","bhadang","0"
"2335","LAXMI","laxmi","0"
"2336","SANKESHWAR","sankeshwar","0"
"2337","Organic Flours","organic-flours-organic-staples","0"
"2338","BADSHAH","badshah","0"
"2339","FLYING BIRD","flying-bird","0"
"2340","THREE LEAVES","three-leaves","0"
"2341","TEZ","tez","0"
"2342","TILSONA","tilsona","0"
"2343","BEDEKAR","bedekar","0"
"2344","Mukhwas","mukhwas","0"
"2345","CHANDAN","chandan","0"
"2346","BLUE BIRD","blue-bird","0"
"2347","PERK","perk","0"
"2348","MUNCH","munch","0"
"2349","Seasonal Accessories","seasonal-accessories","0"
"2350","OMKAR","omkar","0"
"2351","CYCLE","cycle","0"
"2352","BAHUT BADIYA","bahut-badiya","0"
"2353","ELITE","elite","0"
"2354","Rice &amp; Other Flours","rice-other-flours-dals-pulses","0"
"2355","PRIMERO","primero","0"
"2356","Fish &amp; Tuna","fish-tuna","0"
"2357","Cotton &amp; Ear Buds","cotton-ear-buds","0"
"2358","HILLERS","hillers","0"
"2359","NYCIL","nycil","0"
"2360","GLUCON D","glucon-d","0"
"2361","Raw Rice","raw-rice-dals-pulses","0"
"2362","Vermicelli","vermicelli-spreads-sauces-ketchup","0"
"2363","Sexual Wellness","sexual-wellness","0"
"2364","WOODWARD&#039;S","woodwards","0"
"2365","Cereals &amp; Breakfast","cereals-breakfast-cereals-breakfast","0"
"2366","KITCHENMATE","kitchenmate","0"
"2367","RISO","riso","0"
"2368","BRIJ NANDAN","brij-nandan","0"
"2369","PRIYAGOLD","priyagold","0"
"2370","DERMICOOL","dermicool","0"
"2371","CHAKRA GOLD","chakra-gold","0"
"2372","FRUITELLA","fruitella","0"
"2373","KWALITY WALLS","kwality-walls","0"
"2374","VEGIT","vegit","0"
"2375","FALERO","falero","0"
"2376","MONGINIS","monginis","0"
"2377","PIKNIK","piknik","0"
"2378","SHRI","shri","0"
"2379","GANGAUR","gangaur","0"
"2380","FIGARO","figaro","0"
"2381","BERTOLLI","bertolli","0"
"2382","AMBIKA","ambika","0"
"2383","Mayonnaise","mayonnaise-spreads-sauces-ketchup-gourmet-world-food","0"
"2384","KARACHI&#039;S","karachis","0"
"2385","Bakery Biscuits, Cookies","bakery-biscuits-cookies-biscuits-cookies","0"
"2386","FOODRITE","foodrite","0"
"2387","1 TO 3","1-to-3","0"
"2388","NUSOBEE","nusobee","0"
"2389","LAWMILLS","lawmills","0"
"2390","Milk &amp; Soya Drinks","milk-soya-drinks","0"
"2391","SKORE","skore","0"
"2392","AAMRUS","aamrus","0"
"2393","GOWARDHAN","gowardhan","0"
"2394","Frozen Veggies &amp; Snacks","frozen-veggies-snacks-bakery-cakes-dairy","0"
"2395","Ice Creams &amp; Desserts","ice-creams-desserts-frozen-veggies-snacks-bakery-cakes-dairy","0"
"2396","BASKIN ROBBINS","baskin-robbins","0"
"2397","RAMYA","ramya","0"
"2398","Atta, Flours &amp; Sooji","atta-flours-sooji-atta-flours-sooji","0"
"2399","ALISHAAN","alishaan","0"
"2400","Fish &amp; Seafood","fish-seafood-bakery-cakes-dairy","0"
"2401","Dry Fish","dry-fish-fish-seafood-bakery-cakes-dairy","0"
"2402","Chocolates &amp; Candies","chocolates-candies-bakery-cakes-dairy","0"
"2403","Chocolates","chocolates-chocolates-candies-bakery-cakes-dairy","0"
"2404","Panty Liners","panty-liners","0"
"2405","PUDINHARA","pudinhara","0"
"2406","SAMRAT","samrat","0"
"2407","KEO KARPIN","keo-karpin","0"
"2408","SURYAA","suryaa","0"
"2409","Biscuits &amp; Cookies","biscuits-cookies-bakery-cakes-dairy","0"
"2410","Marie, Health, Digestive","marie-health-digestive-biscuits-cookies-bakery-cakes-dairy","0"
"2411","Body Scrubs &amp; Exfoliants","body-scrubs-exfoliants","0"
"2412","Rice &amp; Other Flours","rice-other-flours-rice-rice-products","0"
"2413","NIMYLE","nimyle","0"
"2414","S&amp;J","sj","0"
"2415","RAVI","ravi","0"
"2416","KITKAT","kitkat","0"
"2417","RELISH","relish","0"
"2418","Kids (5+Yrs)","kids-5yrs","0"
"2419","SAPPHIRE","sapphire","0"
"2420","Bathing Bars &amp; Soaps","bathing-bars-soaps-skin-care","0"
"2421","LEHAR","lehar","0"
"2422","EMAMI","emami","0"
"2423","BETTY CROCKER","betty-crocker","0"
"2424","ID","id","0"
"2425","AGRO FRESH","agro-fresh","0"
"2426","HONITUS","honitus","0"
"2427","Maternity Health Supplements","maternity-health-supplements","0"
"2428","SVT","svt","0"
"2429","TIC TAC","tic-tac","0"
"2430","I-PILL","i-pill","0"
"2431","Fresheners &amp; Repellents","fresheners-repellents-beauty-hygiene","0"
"2432","Mosquito Repellent","mosquito-repellent-fresheners-repellents-beauty-hygiene","0"
"2433","NESTUM","nestum","0"
"2434","Diapers","diapers-baby-bath-hygiene","0"
"2435","SIMILAC","similac","0"
"2436","STAETA","staeta","0"
"2437","Dairy","dairy-beauty-hygiene","0"
"2438","Yogurt &amp; Shrikhand","yogurt-shrikhand-dairy-beauty-hygiene","0"
"2439","Butter &amp; Margarine","butter-margarine-dairy-beauty-hygiene","0"
"2440","NUTRALITE","nutralite","0"
"2441","ENFAMIL","enfamil","0"
"2442","BRIYAS","briyas","0"
"2443","LONDON DAIRY","london-dairy","0"
"2444","SWITZ","switz","0"
"2445","MEATZZA","meatzza","0"
"2446","Cream Biscuits &amp; Wafers","cream-biscuits-wafers-chocolates-candies","0"
"2447","FAREX","farex","0"
"2448","DEXOLAC","dexolac","0"
"2449","HE","he","0"
"2450","BON APPETIT","bon-appetit","0"
"2451","MARS","mars","0"
"2452","GALAXY","galaxy","0"
"2453","PREET LITE","preet-lite","0"
"2454","KINDER JOY","kinder-joy","0"
"2455","WHITETONE","whitetone","0"
"2456","TRIMURTI","trimurti","0"
"2457","ELICIOUS","elicious","0"
"2458","JUNGLE MAGIC","jungle-magic","0"
"2459","Baking, Cake Decorations","baking-cake-decorations-chocolates-biscuits-gourmet-world-food","0"
"2460","Flours &amp; Pre-Mixes","flours-pre-mixes","0"
"2461","Toffee, Candy &amp; Lollypop","toffee-candy-lollypop-chocolates-biscuits","0"
"2462","OCCASIONS","occasions","0"
"2463","Frozen Indian Breads","frozen-indian-breads","0"
"2464","YAN YAN","yan-yan","0"
"2465","NATURRALLE","naturralle","0"
"2466","PRECIOUS","precious","0"
"2467","Chocolates","chocolates-chocolates-biscuits","0"
"2468","GEMS","gems","0"
"2469","HALLS","halls","0"
"2470","Baby Food","baby-food","0"
"2471","PRABHUJI","prabhuji","0"
"2472","MELODY","melody","0"
"2473","Cream Biscuits &amp; Wafers","cream-biscuits-wafers-chocolates-biscuits","0"
"2474","MARIE","marie","0"
"2475","TYPHOO","typhoo","0"
"2476","DETERGENT &amp; TOILETRIES","detergent-toiletries","0"
"2477","Insect Repellent","insect-repellent-detergent-toiletries","0"
"2478","Detergent Powder, Liquid","detergent-powder-liquid-all-purpose-cleaners","0"
"2479","Makeup Accessories","makeup-accessories-skin-care","0"
"2480","NARI UDYOG","nari-udyog","0"
"2481","SALSALITO","salsalito","0"
"2482","Heat &amp; Eat Ready Meals","heat-eat-ready-meals-snacks-namkeen","0"
"2483","BABOOL","babool","0"
"2484","Metal, Furniture Cleaner","metal-furniture-cleaner","0"
"2485","MAIYAS","maiyas","0"
"2486","Bath &amp; Shower","bath-shower","0"
"2487","Dry Fruits","dry-fruits-snacks-branded-foods","0"
"2488","Muesli","muesli-dry-fruits-snacks-branded-foods","0"
"2489","Cashews","cashews-dry-fruits-snacks-branded-foods","0"
"2490","Breakfast Cereals","breakfast-cereals-food-grains-oil-masala","0"
"2491","Blended Masalas","blended-masalas-breakfast-cereals-food-grains-oil-masala","0"
"2492","AER","aer","0"
"2493","TEMPTATIONS","temptations","0"
"2494","SNICKERS","snickers","0"
"2495","SHOTS","shots","0"
"2496","ON1Y","on1y","0"
"2497","GLIDE","glide","0"
"2498","Cream Biscuits &amp; Wafers","cream-biscuits-wafers-snacks-branded-foods","0"
"2499","MILKYBAR","milkybar","0"
"2500","Other Eggs","other-eggs","0"
"2501","Ice Creams &amp; Desserts","ice-creams-desserts-snacks-branded-foods","0"
"2502","Masalas &amp; Spices","masalas-spices-snacks-branded-foods","0"
"2503","Blended Masalas","blended-masalas-masalas-spices-snacks-branded-foods","0"
"2504","SCHEZWAN","schezwan","0"
"2505","Detergents &amp; Dishwash","detergents-dishwash-detergents-dishwash","0"
"2506","ORBIT","orbit","0"
"2507","Dairy","dairy-snacks-branded-foods","0"
"2508","Buttermilk &amp; Lassi","buttermilk-lassi-dairy-snacks-branded-foods","0"
"2509","VATIKA","vatika","0"
"2510","MAZELO","mazelo","0"
"2511","CHOKI CHOKI","choki-choki","0"
"2512","POLO","polo","0"
"2513","CHIKO","chiko","0"
"2514","KACCHA","kaccha","0"
"2515","5 STAR","5-star","0"
"2516","MENTOS","mentos","0"
"2517","FOX&#039;S","foxs","0"
"2518","LAL","lal","0"
"2519","BOURNVILLE","bournville","0"
"2520","MC","mc","0"
"2521","HUGS","hugs","0"
"2522","CHUPA CHUPS","chupa-chups","0"
"2523","KINDER","kinder","0"
"2524","COCO CADO","coco-cado","0"
"2525","CHOCOLAIRS","chocolairs","0"
"2526","FUSE","fuse","0"
"2527","M&amp;M&#039;S","mms","0"
"2528","PULSE","pulse","0"
"2529","FUNDA GOLI","funda-goli","0"
"2530","KISMI","kismi","0"
"2531","KESARI","kesari","0"
"2532","CHEVON","chevon","0"
"2533","TE-A-ME","te-a-me","0"
"2534","FAIR AND HANDSOME","fair-and-handsome","0"
"2535","SAVLON","savlon","0"
"2536","TEA VEDA","tea-veda","0"
"2537","Bathing Accessories","bathing-accessories-bath-hand-wash","0"
"2538","Hand Wash &amp; Sanitizers","hand-wash-sanitizers-bath-hand-wash-cleaning-household","0"
"2539","DENVER","denver","0"
"2540","JABSONS","jabsons","0"
"2541","Marinades","marinades","0"
"2542","Marinated Meat","marinated-meat-marinades","0"
"2543","FRESHIOUS","freshious","0"
"2544","CITRUS PLUS","citrus-plus","0"
"2545","Frozen Veg Snacks","frozen-veg-snacks-snacks-branded-foods","0"
"2546","CHECK","check","0"
"2547","Pastas &amp; Spaghetti","pastas-spaghetti","0"
"2548","MILKOSE","milkose","0"
"2549","Health Drinks","health-drinks-dairy-cheese","0"
"2550","ON","on","0"
"2551","AEROPLANE","aeroplane","0"
"2552","NARMADA","narmada","0"
"2553","PANDA","panda","0"
"2554","KANAN DEVAN","kanan-devan","0"
"2555","MANGO BITE","mango-bite","0"
"2556","BREADS AND BAKES","breads-and-bakes","0"
"2557","SRI BHARANI","sri-bharani","0"
"2558","Protein Eggs","protein-eggs","0"
"2559","MUM&#039;S","mums","0"
"2560","PURE &amp; SURE","pure-sure","0"
"2561","MEAT","meat","0"
"2562","Frozen Chicken","frozen-chicken-meat","0"
"2563","CHOOSTIX","choostix","0"
"2564","TILDA","tilda","0"
"2565","MAMATHA FOODS","mamatha-foods","0"
"2566","Heat &amp; Eat Ready Meals","heat-eat-ready-meals-pasta-soup-noodles-snacks-branded-foods","0"
"2567","ORGANIC INDIA","organic-india","0"
"2568","MOKSH","moksh","0"
"2569","I-SHAKTI","i-shakti","0"
"2570","VOLINI","volini","0"
"2571","Shampoo &amp; Conditioner","shampoo-conditioner-bath-hand-wash","0"
"2572","CLEAN AND DRY","clean-and-dry","0"
"2573","Hair Care","hair-care-food-grains-oil-masala","0"
"2574","Hair Oil &amp; Serum","hair-oil-serum-hair-care-food-grains-oil-masala","0"
"2575","Party &amp; Festive Needs","party-festive-needs-kitchen-garden-pets","0"
"2576","Disposable Cups &amp; Plates","disposable-cups-plates-party-festive-needs-kitchen-garden-pets","0"
"2577","DEV","dev","0"
"2578","PRINGLES","pringles","0"
"2579","PEPPY","peppy","0"
"2580","GOURMENT&#039;S DELITE","gourments-delite","0"
"2581","Gift Wraps &amp; Bags","gift-wraps-bags","0"
"2582","Chips &amp; Corn Snacks","chips-corn-snacks-snacks-branded-foods","0"
"2583","SHOWER TO SHOWER","shower-to-shower","0"
"2584","NATURAL&#039;S","naturals","0"
"2585","Choco &amp; Nut Spread","choco-nut-spread-sauces-spreads-dips-snacks-branded-foods","0"
"2586","Pet Collars &amp; Leashes","pet-collars-leashes","0"
"2587","DEVAAYA","devaaya","0"
"2588","APSARA","apsara","0"
"2589","Buttermilk &amp; Lassi","buttermilk-lassi-bakery-cakes-dairy","0"
"2590","Shaving Care","shaving-care-feminine-hygiene","0"
"2591","NEWBY","newby","0"
"2592","Kids (5+Yrs)","kids-5yrs-breakfast-cereals","0"
"2593","Health Drinks","health-drinks-cooking-baking-needs","0"
"2594","Pet Toys","pet-toys","0"
"2595","Fresh Chicken","fresh-chicken-eggs-meat-fish","0"
"2596","RING GUARD","ring-guard","0"
"2597","Diapers &amp; Wipes","diapers-wipes-diapers-wipes","0"
"2598","Pastas &amp; Spaghetti","pastas-spaghetti-pasta-soup-noodles-snacks-branded-foods","0"
"2599","WINKIES","winkies","0"
"2600","Snacks &amp; Namkeen","snacks-namkeen-food-grains-oil-masala","0"
"2601","Namkeen &amp; Savoury Snacks","namkeen-savoury-snacks-snacks-namkeen-food-grains-oil-masala","0"
"2602","777","777","0"
"2603","Men &amp; Women","men-women-fruit-juices-drinks","0"
"2604","Tea","tea-snacks-branded-foods","0"
"2605","Green Tea","green-tea-tea-snacks-branded-foods","0"
"2606","DILMAH","dilmah","0"
"2607","GLADE","glade","0"
"2608","Powdered Spices","powdered-spices-masalas-spices-snacks-branded-foods","0"
"2609","Fresh &amp; Frozen Pork","fresh-frozen-pork-meat","0"
"2610","NEO","neo","0"
"2611","Tomato Ketchup &amp; Sauces","tomato-ketchup-sauces-snacks-branded-foods","0"
"2612","Canned Food","canned-food","0"
"2613","GROCERY","grocery","0"
"2614","Heat &amp; Eat Ready Meals","heat-eat-ready-meals-grocery","0"
"2615","MORDE","morde","0"
"2616","Baby Bath &amp; Hygiene","baby-bath-hygiene-beauty-hygiene","0"
"2617","Bathing Bars &amp; Soaps","bathing-bars-soaps-baby-bath-hygiene-beauty-hygiene","0"
"2618","SHUBH KAMNAYE","shubh-kamnaye","0"
"2619","Chutney Powder","chutney-powder","0"
"2620","STREPSILS","strepsils","0"
"2621","Detergents &amp; Dishwash","detergents-dishwash-kitchen-garden-pets","0"
"2622","Dishwash Liquids &amp; Pastes","dishwash-liquids-pastes-detergents-dishwash-kitchen-garden-pets","0"
"2623","ELINA","elina","0"
"2624","Instant Noodles","instant-noodles-pasta-soup-noodles-snacks-branded-foods","0"
"2625","REVITAL","revital","0"
"2626","Noodle, Pasta, Vermicelli","noodle-pasta-vermicelli-food-grains-oil-masala","0"
"2627","Instant Noodles","instant-noodles-noodle-pasta-vermicelli-food-grains-oil-masala","0"
"2628","HOPE","hope","0"
"2629","Bathing Bars &amp; Soaps","bathing-bars-soaps-detergents-dishwash","0"
"2630","Breakfast &amp; Snack Mixes","breakfast-snack-mixes-ready-to-cook-eat-food-grains-oil-masala","0"
"2631","THREPTIN","threptin","0"
"2632","CONTINENTAL","continental","0"
"2633","GOLDEN BANSI","golden-bansi","0"
"2634","403","403","0"
"2635","SRI SRI","sri-sri","0"
"2636","Tools &amp; Accessories","tools-accessories","0"
"2637","BBLUNT","bblunt","0"
"2638","BRYLCREEM","brylcreem","0"
"2639","AYUSH","ayush","0"
"2640","ASWINI","aswini","0"
"2641","HAIR &amp; CARE","hair-care","0"
"2642","PURE DERM","pure-derm","0"
"2643","BOUNCE","bounce","0"
"2644","BRIT TREAT","brit-treat","0"
"2645","TABAC","tabac","0"
"2646","ANMOL","anmol","0"
"2647","LAURA DI SARPI","laura-di-sarpi","0"
"2648","NIHAR","nihar","0"
"2649","RIOBA","rioba","0"
"2650","YLG","ylg","0"
"2651","MUYUM","muyum","0"
"2652","NATUREVALLEY","naturevalley","0"
"2653","BRUT","brut","0"
"2654","MEIJI","meiji","0"
"2655","CITRA","citra","0"
"2656","PARIZ","pariz","0"
"2657","CHICCO","chicco","0"
"2658","GOKRUNCHEE","gokrunchee","0"
"2659","BODYGUARD","bodyguard","0"
"2660","Health &amp; Medicine","health-medicine-food-grains-oil-masala","0"
"2661","Hair Oil &amp; Serum","hair-oil-serum-health-medicine-food-grains-oil-masala","0"
"2662","Shampoo &amp; Conditioner","shampoo-conditioner-hair-care-food-grains-oil-masala","0"
"2663","Gourmet Tea &amp; Tea Bags","gourmet-tea-tea-bags-tinned-processed-food","0"
"2664","Oral Care","oral-care-food-grains-oil-masala","0"
"2665","Toothpaste","toothpaste-oral-care-food-grains-oil-masala","0"
"2666","CHEETOS","cheetos","0"
"2667","VIVEL","vivel","0"
"2668","ZAGO","zago","0"
"2669","EPIGAMIA","epigamia","0"
"2670","KRAFT","kraft","0"
"2671","SAURABH","saurabh","0"
"2672","Bathing Bars &amp; Soaps","bathing-bars-soaps-bath-hand-wash-cleaning-household","0"
"2673","Bakeware","bakeware","0"
"2674","Plates &amp; Bowls","plates-bowls","0"
"2675","MEXITOS","mexitos","0"
"2676","Anchovy Fresh","anchovy-fresh","0"
"2677","Toffee, Candy &amp; Lollypop","toffee-candy-lollypop-biscuits-cookies","0"
"2678","HAVMOR","havmor","0"
"2679","METRO CHEF","metro-chef","0"
"2680","Instant Noodles","instant-noodles-snacks-branded-foods","0"
"2681","Instant Noodles","instant-noodles-instant-noodles-snacks-branded-foods","0"
"2682","COLONEL","colonel","0"
"2683","OPERA","opera","0"
"2684","PINATA","pinata","0"
"2685","ALLEGRO","allegro","0"
"2686","Organic Flours","organic-flours-atta-flours-sooji","0"
"2687","Dals &amp; Pulses","dals-pulses-gourmet-world-food","0"
"2688","Urad &amp; Other Dals","urad-other-dals-dals-pulses-gourmet-world-food","0"
"2689","Toor, Channa &amp; Moong Dal","toor-channa-moong-dal-dals-pulses-gourmet-world-food","0"
"2690","JERSEY","jersey","0"
"2691","Gourmet Breads","gourmet-breads","0"
"2692","Gourmet Bread","gourmet-bread","0"
"2693","PANKO","panko","0"
"2694","A-1","a-1","0"
"2695","Frozen Mutton","frozen-mutton-meat","0"
"2696","CHITALE BANDHU","chitale-bandhu","0"
"2697","DFB","dfb","0"
"2698","Muffins &amp; Cup Cakes","muffins-cup-cakes-dfb","0"
"2699","HARIKA","harika","0"
"2700","CHHEDA&#039;S","chhedas","0"
"2701","Organic Dals &amp; Pulses","organic-dals-pulses-dals-pulses","0"
"2702","Atta, Flours &amp; Sooji","atta-flours-sooji-gourmet-world-food","0"
"2703","Organic Dals &amp; Pulses","organic-dals-pulses-atta-flours-sooji-gourmet-world-food","0"
"2704","NUTTY","nutty","0"
"2705","VADILAL","vadilal","0"
"2706","SUGUNA","suguna","0"
"2707","Feminine Hygiene","feminine-hygiene-food-grains-oil-masala","0"
"2708","Sanitary Napkins","sanitary-napkins-feminine-hygiene-food-grains-oil-masala","0"
"2709","OJASVITA","ojasvita","0"
"2710","CHITALE","chitale","0"
"2711","Flavoured, Soya Milk","flavoured-soya-milk-health-drink-supplement","0"
"2712","LAYER R SHOT","layer-r-shot","0"
"2713","TOOTY","tooty","0"
"2714","BEMISAL","bemisal","0"
"2715","RISHTA","rishta","0"
"2716","Fragrances &amp; Deos","fragrances-deos-cleaning-household","0"
"2717","Men&#039;s Deodorants","mens-deodorants-fragrances-deos-cleaning-household","0"
"2718","SHUBHKART","shubhkart","0"
"2719","Cereals &amp; Millets","cereals-millets-atta-flours-sooji","0"
"2720","Rice &amp; Other FloursÂ ","rice-other-floursa","0"
"2721","Powdered SpicesÂ ","powdered-spicesa","0"
"2722","Toor, Channa &amp; Moong DalÂ ","toor-channa-moong-dala","0"
"2723","Sunflower, Rice Bran OilÂ ","sunflower-rice-bran-oila","0"
"2724","Flavoured &amp; Other Oils","flavoured-other-oils","0"
"2725","NIRMAL","nirmal","0"
"2726","LIA","lia","0"
"2727","Organic Rice, Other Rice","organic-rice-other-rice","0"
"2728","IODEX","iodex","0"
"2729","REX","rex","0"
"2730","JOLLY RANCHER","jolly-rancher","0"
"2731","LUVIT","luvit","0"
"2732","YUMLANE","yumlane","0"
"2733","DUTCHIE","dutchie","0"
"2734","Health Drinks","health-drinks-fruit-juices-drinks","0"
"2735","DUREX","durex","0"
"2736","Everyday Medicine","everyday-medicine-beauty-hygiene","0"
"2737","FINGERLIX","fingerlix","0"
"2738","TOO YUMM","too-yumm","0"
"2739","THIRUMALA","thirumala","0"
"2740","Kleenx","kleenx","0"
"2741","Bins &amp; Bathroom Ware","bins-bathroom-ware","0"
"2742","Soap Cases &amp; Dispensers","soap-cases-dispensers","0"
"2743","KIMBERLY CLARK","kimberly-clark","0"
"2744","WYPALL","wypall","0"
"2745","SREE BELL","sree-bell","0"
"2746","YELLOW DIAMOND","yellow-diamond","0"
"2747","MALTO VITA","malto-vita","0"
"2748","PRESIDENT","president","0"
"2749","MARVEL","marvel","0"
"2750","NANDO&#039;S","nandos","0"
"2751","RAGU","ragu","0"
"2752","AGNESI","agnesi","0"
"2753","BACHUN","bachun","0"
"2754","REMIA","remia","0"
"2755","ABBIE&#039;S","abbies","0"
"2756","SKINN","skinn","0"
"2757","NAMJAI RED","namjai-red","0"
"2758","Eau De Toilette","eau-de-toilette","0"
"2759","PLAYBOY","playboy","0"
"2760","BOGART","bogart","0"
"2761","DAVID BECKHAM","david-beckham","0"
"2762","VEEBA","veeba","0"
"2763","PUNJAB SPECIAL","punjab-special","0"
"2764","Health &amp; Medicine","health-medicine-beverages","0"
"2765","Men &amp; Women","men-women-health-medicine-beverages","0"
"2766","PEDIA GOLD","pedia-gold","0"
"2767","Men &amp; Women","men-women-health-medicine","0"
"2768","PEDIASURE","pediasure","0"
"2769","SRIDHANYA","sridhanya","0"
"2770","KIKKOMAN","kikkoman","0"
"2771","SIRIDHANYA","siridhanya","0"
"2772","AMRUTANJAN","amrutanjan","0"
"2773","SATTVIKO","sattviko","0"
"2774","Health &amp; Medicine","health-medicine-gourmet-world-food","0"
"2775","Honey &amp; Maple Syrup","honey-maple-syrup-health-medicine-gourmet-world-food","0"
"2776","SKM","skm","0"
"2777","SADGURU","sadguru","0"
"2778","FERRERO ROCHER","ferrero-rocher","0"
"2779","NATURALLY YOURS","naturally-yours","0"
"2780","Quinoa &amp; Grains","quinoa-grains","0"
"2781","Exotic Sugar &amp; Salt","exotic-sugar-salt","0"
"2782","ORIGINAL INDIA TABLE","original-india-table","0"
"2783","Other Flowers ","other-flowers-atta-flours-sooji","0"
"2784","GREEN SNACKS","green-snacks","0"
"2785","Condensed, Powdered Milk","condensed-powdered-milk-cooking-baking-needs","0"
"2786","ANCHOR","anchor","0"
"2787","Toffee, Candy &amp; Lollypop","toffee-candy-lollypop-snacks-branded-foods","0"
"2788","OPTIMA","optima","0"
"2789","Face Care","face-care-makeup","0"
"2790","Ice Creams","ice-creams-atta-flours-sooji","0"
"2791","BUTTERFLY","butterfly","0"
"2792","KYLO","kylo","0"
"2793","AABAD","aabad","0"
"2794","Face Care","face-care-bath-hand-wash","0"
"2795","JOYMEE","joymee","0"
"2796","Chocolates &amp; Biscuits","chocolates-biscuits-food-grains-oil-masala","0"
"2797","Quinoa &amp; Grains","quinoa-grains-chocolates-biscuits-food-grains-oil-masala","0"
"2798","Cereals &amp; Millets","cereals-millets-masalas-spices","0"
"2799","Cooking &amp; Baking Needs","cooking-baking-needs-food-grains-oil-masala","0"
"2800","Flours &amp; Pre-Mixes","flours-pre-mixes-cooking-baking-needs-food-grains-oil-masala","0"
"2801","Flours &amp; Pre-Mixes","flours-pre-mixes-cooking-baking-needs","0"
"2802","AMWEL","amwel","0"
"2803","DEBELLE","debelle","0"
"2804","CHUK-DE","chuk-de","0"
"2805","ITC","itc","0"
"2806","Chocolate, Peanut Spread","chocolate-peanut-spread-cooking-baking-needs","0"
"2807","PRABHAT","prabhat","0"
"2808","EMPORER","emporer","0"
"2809","PUNJAB GOLD","punjab-gold","0"
"2810","Cakes &amp; Pastries","cakes-pastries-snacks-branded-foods","0"
